id,customer_id,order_date,total_amount,status
2991,3674,3/22/2025 3:18,4264.1,pending
2992,2276,5/17/2024 22:54,8028.06,delivered
2993,51,9/21/2024 9:19,3077.32,pending
2994,3207,9/13/2024 15:21,1333.32,cancelled
2995,2267,9/9/2024 6:30,1446.26,processing
2996,4181,1/18/2025 1:11,6258.28,processing
2997,4563,11/7/2024 12:55,6499.46,pending
2998,232,7/29/2024 12:33,1046.6,cancelled
2999,3068,3/20/2025 9:48,9124.51,delivered
3000,4156,5/24/2024 9:52,3323.8,cancelled
3001,3273,10/23/2024 12:39,5928.28,delivered
3002,4983,2/9/2025 8:18,6542.92,pending
3003,539,1/20/2025 21:41,9263.06,pending
3004,3071,12/16/2024 19:54,712.26,pending
3005,2114,5/5/2024 18:45,1724.9,delivered
3006,3236,2/22/2025 12:49,3783.66,pending
3007,1927,10/31/2024 13:11,3477.63,cancelled
3008,359,7/31/2024 13:13,9035.19,delivered
3009,4185,10/8/2024 22:55,2776.97,pending
3010,357,6/12/2024 9:55,3241.28,cancelled
3011,1296,12/2/2024 18:50,191.74,cancelled
3012,2974,10/30/2024 1:59,1324.12,shipped
3013,3860,5/2/2025 12:37,6047.36,delivered
3014,4655,12/14/2024 3:05,3344.22,processing
3015,1456,9/3/2024 23:15,704.95,delivered
3016,1748,5/1/2025 21:46,7517.02,shipped
3017,2653,10/2/2024 17:59,9608.99,processing
3018,3913,5/11/2024 4:10,1805.7,processing
3019,1455,7/22/2024 4:06,2721.12,pending
3020,2866,6/22/2024 6:27,1870.36,delivered
3021,2130,11/13/2024 23:03,4122.68,delivered
3022,3334,1/28/2025 14:59,1929.84,delivered
3023,2066,2/8/2025 11:27,684.27,cancelled
3024,4377,11/24/2024 8:24,1784.4,processing
3025,3676,6/26/2024 8:44,1139.96,cancelled
3026,4926,7/7/2024 23:52,2714.16,pending
3027,1822,7/25/2024 13:38,2149.04,shipped
3028,1835,1/26/2025 19:35,187.29,delivered
3029,4705,11/12/2024 5:29,5221.55,cancelled
3030,291,1/18/2025 4:08,6030.52,delivered
3031,2510,7/25/2024 2:38,532.3,pending
3032,4328,6/30/2024 23:30,4374.81,pending
3033,1501,3/9/2025 3:59,9608.66,shipped
3034,3218,3/18/2025 12:38,11286.7,shipped
3035,420,9/30/2024 17:48,154.67,pending
3036,1771,2/25/2025 6:02,3302.76,shipped
3037,899,1/14/2025 21:13,4539.12,cancelled
3038,349,2/8/2025 19:34,7112.69,pending
3039,914,12/2/2024 13:12,3937.79,delivered
3040,4066,9/18/2024 16:20,912.46,cancelled
3041,2761,2/3/2025 1:02,8932.8,pending
3042,499,9/11/2024 1:27,4865.33,pending
3043,2863,8/29/2024 18:50,4426.32,delivered
3044,1969,3/18/2025 10:51,5509.61,delivered
3045,1153,4/10/2025 17:08,2960.71,delivered
3046,4698,1/25/2025 9:29,2043.69,delivered
3047,2055,6/30/2024 11:11,4513.78,delivered
3048,4983,2/18/2025 8:28,2248.03,pending
3049,3769,1/10/2025 7:56,410.88,delivered
3050,3391,10/7/2024 21:57,1961.26,pending
3051,2039,4/7/2025 5:39,9536.52,processing
3052,2249,8/11/2024 0:00,7767.85,pending
3053,603,10/26/2024 6:06,3410.05,cancelled
3054,4284,11/22/2024 22:20,9037.29,cancelled
3055,249,12/17/2024 8:37,7844.56,pending
3056,3900,10/25/2024 14:03,2101.04,shipped
3057,2232,2/23/2025 14:23,923.52,shipped
3058,38,2/2/2025 15:37,806.01,processing
3059,3267,8/20/2024 7:51,1021.82,pending
3060,3465,7/22/2024 21:48,258.35,pending
3061,2178,2/1/2025 12:23,209.7,delivered
3062,4219,5/25/2024 0:11,3916.24,cancelled
3063,3092,11/24/2024 2:09,976.24,cancelled
3064,3992,2/24/2025 5:57,308.61,processing
3065,3763,3/3/2025 4:41,9493.34,delivered
3066,3921,1/5/2025 2:41,8147.58,cancelled
3067,1708,7/31/2024 6:23,598.71,cancelled
3068,2213,8/16/2024 1:47,6704.68,delivered
3069,3464,6/4/2024 10:44,1905.24,cancelled
3070,2680,6/7/2024 1:33,8014.81,pending
3071,2021,10/27/2024 11:26,1198.18,processing
3072,1495,7/15/2024 22:59,726.94,delivered
3073,4973,10/22/2024 20:14,8002.83,delivered
3074,4392,10/1/2024 15:27,1959.08,shipped
3075,1254,9/29/2024 6:37,4595.8,cancelled
3076,2349,1/4/2025 15:37,7465.36,shipped
3077,425,3/19/2025 22:55,7506.04,delivered
3078,4788,8/26/2024 9:07,2273.36,shipped
3079,1733,9/29/2024 18:35,5914.29,delivered
3080,747,8/29/2024 16:39,4750.41,shipped
3081,4776,6/19/2024 3:15,2050.8,delivered
3082,4489,1/22/2025 17:42,3839.9,shipped
3083,4266,2/27/2025 20:51,6890.63,cancelled
3084,3458,11/8/2024 11:20,6480,processing
3085,1297,8/12/2024 0:04,4495.9,pending
3086,3616,4/12/2025 21:48,4407.4,shipped
3087,1411,4/19/2025 14:14,771.51,shipped
3088,3338,3/17/2025 19:54,4188.89,cancelled
3089,4411,1/25/2025 18:33,2452.4,shipped
3090,3228,2/26/2025 10:13,2640.4,cancelled
3091,16,5/16/2024 21:42,6478.29,processing
3092,386,10/18/2024 9:59,2107.32,delivered
3093,2213,8/9/2024 17:47,668.6,cancelled
3094,3913,12/12/2024 9:04,5512.16,shipped
3095,2886,7/2/2024 0:26,750.95,pending
3096,2199,1/17/2025 21:37,2170.5,shipped
3097,1974,4/18/2025 15:51,3279.64,cancelled
3098,307,5/23/2024 10:05,2118.37,shipped
3099,1401,11/27/2024 13:09,5641.97,processing
3100,931,2/24/2025 8:14,8487.68,processing
3101,4713,11/16/2024 13:29,1762.94,pending
3102,1709,9/17/2024 8:24,6664.01,processing
3103,3620,8/19/2024 17:42,2507.46,shipped
3104,2865,3/28/2025 21:17,2920.11,processing
3105,2649,11/28/2024 1:59,6209.02,processing
3106,4004,11/11/2024 0:36,11441.5,pending
3107,4127,2/10/2025 11:32,4460.84,processing
3108,2681,6/1/2024 9:05,4713.52,delivered
3109,4615,3/2/2025 9:43,2502.6,cancelled
3110,2483,10/16/2024 4:13,8993.37,shipped
3111,3877,11/15/2024 17:25,3620.25,pending
3112,1666,8/26/2024 23:25,11154.6,pending
3113,4202,2/26/2025 6:35,5809.18,processing
3114,2591,10/12/2024 14:35,1641.32,processing
3115,1301,8/6/2024 2:12,3747.92,processing
3116,2684,11/22/2024 20:39,690.58,pending
3117,2202,8/24/2024 2:43,3793.05,shipped
3118,3569,5/27/2024 21:21,8213.4,delivered
3119,2005,6/30/2024 8:40,3277.56,delivered
3120,4487,10/19/2024 14:34,3446.55,processing
3121,1691,10/7/2024 16:57,1553.34,processing
3122,1086,7/31/2024 4:37,480.93,delivered
3123,4427,5/16/2024 4:58,2989.73,cancelled
3124,4252,2/14/2025 23:58,6079.33,delivered
3125,3225,7/29/2024 9:06,7524.58,cancelled
3126,1065,7/24/2024 7:45,5242.33,shipped
3127,4755,7/24/2024 20:12,1040.12,delivered
3128,1946,11/6/2024 3:06,6599.62,pending
3129,3069,8/16/2024 6:22,5242.99,processing
3130,106,2/11/2025 21:10,2722.65,processing
3131,2786,3/2/2025 20:33,3478.57,delivered
3132,2629,12/12/2024 20:57,2210.59,shipped
3133,1392,6/20/2024 12:35,5585.7,cancelled
3134,491,8/2/2024 12:57,4472.78,delivered
3135,1936,9/22/2024 22:42,1490.28,cancelled
3136,1205,4/21/2025 8:16,3044.02,delivered
3137,4688,8/19/2024 19:30,6228.64,processing
3138,866,10/12/2024 1:14,9018.42,processing
3139,3683,12/1/2024 7:07,6683.92,shipped
3140,2988,10/22/2024 7:05,10304.4,shipped
3141,2277,1/3/2025 18:11,5129.29,shipped
3142,2198,1/8/2025 21:16,4356.96,pending
3143,4132,10/31/2024 10:15,2794.59,delivered
3144,1840,4/16/2025 19:55,7070.86,delivered
3145,2652,10/19/2024 18:19,4187.58,shipped
3146,877,8/1/2024 10:29,2394.96,pending
3147,4744,11/6/2024 7:33,427.86,shipped
3148,2924,2/18/2025 11:25,4424.35,cancelled
3149,2310,7/4/2024 21:09,149.76,delivered
3150,3033,1/3/2025 17:02,3662.16,processing
3151,4594,8/6/2024 20:23,8315.47,pending
3152,800,6/28/2024 7:34,4548.3,pending
3153,2401,7/14/2024 12:50,3098.45,cancelled
3154,851,4/19/2025 23:10,3403.6,cancelled
3155,2928,9/9/2024 0:12,826.09,pending
3156,404,12/25/2024 7:36,5845.59,shipped
3157,878,1/21/2025 21:47,8231.71,pending
3158,4847,3/9/2025 19:10,9544.58,shipped
3159,1447,4/15/2025 3:33,3747.28,pending
3160,1207,10/28/2024 3:24,3562.37,shipped
3161,1105,1/9/2025 10:02,5092.11,shipped
3162,2904,10/22/2024 5:28,2718.5,shipped
3163,4356,4/2/2025 21:23,6099.88,shipped
3164,4631,9/24/2024 18:16,572.8,pending
3165,3008,12/10/2024 0:02,822.13,processing
3166,4031,4/5/2025 3:21,1925.84,shipped
3167,3517,12/16/2024 14:32,3864.64,pending
3168,3468,7/24/2024 22:22,3025.13,pending
3169,4830,11/9/2024 18:04,6862.25,processing
3170,3388,8/13/2024 18:58,8892.64,delivered
3171,78,12/28/2024 8:21,4534.78,pending
3172,4646,3/13/2025 19:01,4014.94,shipped
3173,111,6/1/2024 0:55,7460.42,processing
3174,1143,7/3/2024 3:38,4837.95,pending
3175,205,10/6/2024 22:45,2591.49,delivered
3176,4958,12/17/2024 8:00,2357.79,pending
3177,976,2/18/2025 7:08,4464.36,cancelled
3178,2415,5/30/2024 2:29,3044.99,delivered
3179,2232,6/2/2024 17:44,2194.05,processing
3180,2279,11/16/2024 23:04,4311.43,cancelled
3181,3200,5/19/2024 16:30,1305.84,processing
3182,1555,12/8/2024 11:48,8856,pending
3183,2443,8/8/2024 17:53,354.4,processing
3184,3741,11/3/2024 18:54,10185.8,shipped
3185,1072,8/8/2024 18:07,3476.12,shipped
3186,1875,6/3/2024 0:08,4570.32,cancelled
3187,137,5/4/2025 21:40,3671.01,pending
3188,4070,10/14/2024 12:54,2309.61,processing
3189,3811,9/26/2024 15:27,167.76,shipped
3190,758,8/21/2024 7:06,7147.35,pending
3191,3498,9/8/2024 13:50,5211.79,delivered
3192,250,8/3/2024 5:31,5934.75,delivered
3193,3589,2/25/2025 3:12,6035.13,pending
3194,2488,6/30/2024 18:14,3087.64,pending
3195,2350,9/5/2024 8:59,3652.49,shipped
3196,4082,4/23/2025 20:11,892.24,pending
3197,3298,6/13/2024 6:43,5452.58,shipped
3198,1707,12/27/2024 11:38,6560.7,delivered
3199,627,10/31/2024 8:31,803.9,pending
3200,3029,8/18/2024 23:33,6430.77,processing
3201,878,10/13/2024 7:28,5849.18,cancelled
3202,1323,4/11/2025 14:21,258.35,shipped
3203,3783,3/22/2025 9:59,5197.07,delivered
3204,470,7/18/2024 5:34,5156.28,cancelled
3205,2389,1/21/2025 23:01,10856.4,pending
3206,3973,6/1/2024 2:39,6476.68,processing
3207,3745,12/1/2024 20:46,3151.55,processing
3208,3194,11/28/2024 11:04,5935.03,pending
3209,1797,8/18/2024 9:38,6220.33,shipped
3210,1115,5/11/2024 11:17,7650.98,pending
3211,3841,5/13/2024 21:23,3218.39,pending
3212,2784,5/28/2024 14:17,7527.19,shipped
3213,117,11/14/2024 20:12,3922.11,shipped
3214,1953,12/21/2024 19:27,2102.77,delivered
3215,3510,6/22/2024 13:38,1617.75,processing
3216,1293,3/4/2025 11:36,2851.57,processing
3217,1367,8/22/2024 13:20,1002.68,delivered
3218,3607,12/14/2024 14:55,2878.33,delivered
3219,3293,12/22/2024 19:42,9746.91,processing
3220,1011,2/5/2025 11:22,5280.86,cancelled
3221,1300,8/31/2024 0:48,2997.08,shipped
3222,2420,10/18/2024 23:01,3879.65,pending
3223,2581,5/23/2024 8:06,4402.25,delivered
3224,4130,9/26/2024 14:41,2114.54,pending
3225,124,3/5/2025 4:22,2838.91,pending
3226,3790,9/23/2024 11:12,6019.89,shipped
3227,4889,10/4/2024 5:59,1694.92,shipped
3228,1156,4/24/2025 0:39,9158.16,shipped
3229,783,1/17/2025 20:32,6191.41,cancelled
3230,3874,11/2/2024 22:05,7475.86,cancelled
3231,1319,6/9/2024 7:44,7635.63,shipped
3232,4768,12/10/2024 22:50,3591.18,shipped
3233,3161,4/21/2025 9:18,5749.9,cancelled
3234,2627,1/19/2025 8:28,7401.72,delivered
3235,3950,1/9/2025 3:08,5243.4,pending
3236,2097,8/25/2024 1:54,3328.15,pending
3237,1813,6/18/2024 10:41,1719.15,shipped
3238,2061,10/26/2024 15:37,5931.95,cancelled
3239,2981,3/11/2025 5:19,978.74,shipped
3240,1055,2/28/2025 12:53,4562.3,processing
3241,4759,1/25/2025 15:06,3307.6,shipped
3242,3082,10/29/2024 10:08,3803.74,pending
3243,4448,6/19/2024 10:06,4658.46,shipped
3244,1015,8/18/2024 1:29,3486.95,delivered
3245,4053,2/5/2025 14:45,3809.36,cancelled
3246,1569,3/11/2025 5:55,3144.53,shipped
3247,2085,1/25/2025 4:08,7438.61,processing
3248,1432,5/7/2024 2:22,6920.86,cancelled
3249,3227,3/15/2025 21:32,4671.62,delivered
3250,3336,6/18/2024 14:27,7086.5,cancelled
3251,1819,10/14/2024 23:22,187.29,shipped
3252,3887,5/2/2025 18:09,10883.7,delivered
3253,956,12/20/2024 21:17,6474.56,delivered
3254,545,10/22/2024 20:11,14234.6,shipped
3255,298,1/28/2025 1:57,3287.17,shipped
3256,1095,8/25/2024 17:49,2724.18,cancelled
3257,4229,5/11/2024 4:41,5986.66,pending
3258,3524,11/20/2024 10:34,949.79,pending
3259,4040,9/17/2024 3:45,4331.98,delivered
3260,1071,3/24/2025 0:22,7059.74,processing
3261,4796,11/15/2024 22:47,8289.76,pending
3262,1932,8/28/2024 23:12,1805.79,cancelled
3263,4700,10/6/2024 15:44,8490.26,processing
3264,2608,3/18/2025 23:00,1732.28,processing
3265,709,5/28/2024 23:17,702.6,delivered
3266,3755,6/20/2024 3:47,9163.7,processing
3267,1641,2/25/2025 13:36,9104.5,cancelled
3268,502,6/10/2024 19:52,1599.06,pending
3269,2997,9/8/2024 9:34,464.42,pending
3270,4506,12/19/2024 15:58,11478.3,shipped
3271,769,9/30/2024 13:18,4113.7,cancelled
3272,4207,5/29/2024 8:23,9566,delivered
3273,2166,1/14/2025 3:14,478.64,processing
3274,83,9/7/2024 1:09,2521.77,shipped
3275,2854,12/24/2024 12:43,8589.24,delivered
3276,2084,11/2/2024 20:57,10848.7,cancelled
3277,332,7/12/2024 13:50,3613.24,delivered
3278,4500,8/2/2024 19:29,1382.47,cancelled
3279,4990,10/19/2024 14:08,4320.1,shipped
3280,233,8/10/2024 14:28,7541.1,delivered
3281,4961,2/12/2025 23:59,8600.88,processing
3282,2575,9/11/2024 0:39,871,delivered
3283,996,1/12/2025 7:59,3626.7,pending
3284,2376,12/16/2024 13:17,534.48,pending
3285,399,8/31/2024 22:13,2402.88,pending
3286,2798,1/24/2025 0:15,10468.5,delivered
3287,2243,3/28/2025 12:16,2467.16,processing
3288,4554,11/11/2024 23:15,780.44,delivered
3289,3864,5/9/2024 0:09,9206.41,cancelled
3290,2255,8/1/2024 5:05,2966.28,cancelled
3291,2011,1/20/2025 0:34,7699.34,delivered
3292,1091,2/6/2025 19:47,6545.48,pending
3293,740,1/22/2025 22:49,7187.35,delivered
3294,117,7/10/2024 12:11,928.98,shipped
3295,2877,6/27/2024 6:28,871.98,cancelled
3296,423,12/27/2024 4:56,1647.87,pending
3297,1124,8/18/2024 16:23,4615.61,shipped
3298,3524,7/14/2024 23:38,3157.43,cancelled
3299,2637,1/12/2025 16:20,1759.96,cancelled
3300,4689,4/4/2025 13:46,1633.85,pending
3301,255,7/31/2024 16:58,2315.8,cancelled
3302,2781,7/26/2024 13:45,5350.66,shipped
3303,2938,7/19/2024 0:37,10242.7,pending
3304,3197,3/10/2025 23:04,2812.69,delivered
3305,680,10/28/2024 5:07,553.9,processing
3306,1667,10/8/2024 6:37,10061.1,processing
3307,2442,1/16/2025 12:53,4762.89,delivered
3308,2819,12/1/2024 20:25,5817.4,shipped
3309,4981,1/11/2025 18:24,3494.48,pending
3310,3823,12/21/2024 5:32,2391.08,delivered
3311,4026,6/4/2024 20:33,3836.39,cancelled
3312,3298,9/17/2024 6:26,5590.84,processing
3313,1042,11/17/2024 14:52,5270.15,delivered
3314,1953,4/8/2025 20:40,2443.3,delivered
3315,1925,11/16/2024 0:33,2970.36,delivered
3316,645,10/7/2024 17:59,1987.94,pending
3317,288,9/20/2024 10:22,6226.21,delivered
3318,3776,5/6/2024 18:44,3785.3,processing
3319,806,7/24/2024 8:24,3790.29,processing
3320,1346,2/1/2025 16:34,3128.96,processing
3321,3370,10/11/2024 1:06,3445.76,shipped
3322,4267,12/1/2024 14:02,1385.28,shipped
3323,636,11/11/2024 22:41,5021.58,shipped
3324,553,2/2/2025 9:41,2919.74,cancelled
3325,2250,6/14/2024 7:39,2365.36,shipped
3326,3827,12/24/2024 14:06,5101.67,shipped
3327,713,6/14/2024 7:57,689.77,cancelled
3328,992,8/16/2024 4:14,5479.44,cancelled
3329,2872,7/28/2024 15:38,7324.57,shipped
3330,1841,9/5/2024 11:47,10448,delivered
3331,2129,12/16/2024 3:53,5127.49,cancelled
3332,27,12/20/2024 10:38,10974.1,shipped
3333,581,12/12/2024 10:38,1643.32,cancelled
3334,3635,11/7/2024 16:51,1415.22,shipped
3335,349,7/12/2024 15:27,3932.72,shipped
3336,1126,2/28/2025 3:48,3121.68,delivered
3337,4862,4/19/2025 3:06,5536.48,pending
3338,4456,12/18/2024 22:56,2474.21,delivered
3339,2417,4/17/2025 19:40,4993.3,delivered
3340,447,8/16/2024 8:58,5121.64,cancelled
3341,3545,1/31/2025 14:38,6370.5,shipped
3342,1301,2/26/2025 10:33,3019,pending
3343,76,10/10/2024 11:50,5991.96,cancelled
3344,3317,8/12/2024 20:20,1216.43,cancelled
3345,3361,10/5/2024 14:27,10654.4,pending
3346,3793,10/30/2024 15:51,6635.88,pending
3347,2263,12/26/2024 14:01,4091.48,shipped
3348,4388,6/29/2024 2:40,167.26,pending
3349,1268,12/23/2024 20:48,5769.34,delivered
3350,3407,11/15/2024 0:12,5911.74,delivered
3351,915,5/29/2024 0:41,2726.37,shipped
3352,2300,3/31/2025 22:27,3441.66,pending
3353,4717,8/8/2024 3:25,1901.94,delivered
3354,133,9/15/2024 0:10,7025.18,cancelled
3355,1777,2/14/2025 20:09,1280.58,pending
3356,3994,7/7/2024 3:26,6081.65,processing
3357,1818,10/30/2024 10:29,8319.48,pending
3358,3325,5/26/2024 16:13,723.33,pending
3359,4972,3/30/2025 6:23,4899.68,delivered
3360,4398,5/20/2024 17:53,9333.48,shipped
3361,599,9/3/2024 3:20,627.28,pending
3362,4500,3/19/2025 20:58,4198.96,pending
3363,4715,5/11/2024 10:11,7614.54,processing
3364,1286,12/8/2024 21:31,3244.47,processing
3365,2380,2/12/2025 10:16,215.01,processing
3366,2600,6/12/2024 6:42,7321.58,pending
3367,3271,3/11/2025 10:59,2159.4,delivered
3368,3631,12/18/2024 20:26,5623.05,cancelled
3369,2892,8/7/2024 6:34,2394.85,pending
3370,1640,7/28/2024 11:09,180.35,pending
3371,2962,3/22/2025 15:14,648.03,shipped
3372,551,5/1/2025 15:46,4912.72,pending
3373,3759,10/3/2024 2:39,495.5,cancelled
3374,2270,11/1/2024 1:08,1431.04,cancelled
3375,3218,7/4/2024 3:14,2343.6,delivered
3376,4329,1/13/2025 15:40,3344.81,delivered
3377,1671,5/11/2024 9:16,6528.44,pending
3378,3470,4/5/2025 11:41,803.02,cancelled
3379,2474,5/23/2024 6:11,754.14,pending
3380,3449,9/29/2024 15:05,6426.26,pending
3381,3905,1/19/2025 13:58,6599.15,shipped
3382,1414,3/23/2025 1:16,5364.74,pending
3383,1640,12/25/2024 15:57,8208.03,shipped
3384,4550,7/18/2024 19:50,6795.79,pending
3385,3956,1/1/2025 6:06,3927.49,delivered
3386,116,5/17/2024 22:37,4292.54,processing
3387,497,6/28/2024 5:53,7522.86,shipped
3388,810,3/13/2025 13:16,846.83,shipped
3389,3670,10/12/2024 20:28,9907.07,shipped
3390,4676,8/28/2024 5:50,755.65,pending
3391,2514,2/3/2025 18:20,1878.8,shipped
3392,230,1/2/2025 15:18,2936.05,delivered
3393,1329,11/29/2024 1:20,1669.81,pending
3394,4858,9/14/2024 10:19,6497.61,cancelled
3395,3882,7/18/2024 12:00,1102.04,pending
3396,1241,4/8/2025 18:43,5061.87,cancelled
3397,459,11/9/2024 19:41,3067.42,pending
3398,3779,9/14/2024 6:14,2282.98,cancelled
3399,4349,10/21/2024 11:34,5272.29,cancelled
3400,1742,2/19/2025 21:16,9424.75,delivered
3401,1398,11/19/2024 22:35,7342.77,cancelled
3402,1058,5/21/2024 17:44,2092.2,shipped
3403,3822,5/17/2024 5:47,6249.28,shipped
3404,4138,8/27/2024 22:29,11296.9,pending
3405,139,3/30/2025 16:30,7216.93,pending
3406,2429,12/8/2024 22:44,9819.65,processing
3407,3570,2/21/2025 21:00,5718.38,processing
3408,4802,6/19/2024 12:44,7613.58,shipped
3409,4406,1/12/2025 8:28,3183.43,cancelled
3410,4123,4/6/2025 7:25,6008.94,shipped
3411,3132,3/7/2025 0:37,4954.52,delivered
3412,4276,11/29/2024 11:22,678.68,cancelled
3413,1283,9/2/2024 3:41,4106.4,processing
3414,3620,10/13/2024 9:10,2759.08,pending
3415,4823,3/6/2025 2:21,407.25,shipped
3416,314,3/6/2025 18:00,6978.73,shipped
3417,4780,11/3/2024 3:12,4809.75,delivered
3418,2993,7/7/2024 19:28,5480.53,pending
3419,2604,7/2/2024 9:55,4338.65,delivered
3420,4228,3/17/2025 11:39,5114.04,pending
3421,3023,1/27/2025 14:55,9274.85,pending
3422,2908,4/27/2025 1:05,8136.35,pending
3423,3774,6/26/2024 1:27,382.48,pending
3424,1945,10/2/2024 8:07,4680.34,processing
3425,2885,1/5/2025 23:51,4078.83,pending
3426,765,4/16/2025 7:12,4403.29,delivered
3427,3188,9/26/2024 6:41,4440.78,processing
3428,1940,11/4/2024 9:16,1944.41,shipped
3429,3083,2/1/2025 15:23,2495.46,processing
3430,1738,10/3/2024 21:25,5563.31,pending
3431,3351,9/11/2024 16:42,6043.61,delivered
3432,1560,10/6/2024 4:01,6420.8,processing
3433,2184,6/12/2024 14:37,3743.82,delivered
3434,62,2/9/2025 0:51,1871.18,processing
3435,4851,5/30/2024 1:07,3922.04,pending
3436,3063,5/29/2024 4:47,836.53,delivered
3437,4559,4/27/2025 18:16,948.69,shipped
3438,2721,9/6/2024 6:37,815.24,delivered
3439,4355,12/30/2024 0:45,1777.76,pending
3440,1041,11/16/2024 13:49,3135.68,cancelled
3441,3650,1/16/2025 13:27,6189.22,delivered
3442,3170,10/15/2024 21:55,8453.7,delivered
3443,3269,6/21/2024 21:21,2936.59,cancelled
3444,326,4/12/2025 17:18,1677.85,pending
3445,2872,10/21/2024 11:05,334.93,cancelled
3446,1898,11/17/2024 13:31,77.76,shipped
3447,4120,7/29/2024 21:58,4200.98,delivered
3448,323,9/1/2024 14:24,2796.05,processing
3449,628,11/7/2024 6:06,8332.03,shipped
3450,4326,5/6/2024 4:39,665.85,shipped
3451,3864,7/25/2024 10:10,2685.52,delivered
3452,3991,11/30/2024 0:36,6264.99,cancelled
3453,1991,1/10/2025 8:09,2448.55,pending
3454,3498,3/18/2025 3:13,2176.32,processing
3455,3062,8/20/2024 4:05,6595.63,processing
3456,1516,4/1/2025 1:53,5507.04,processing
3457,2438,6/11/2024 20:40,1973.36,pending
3458,2029,9/24/2024 13:57,5621.38,cancelled
3459,2166,6/6/2024 7:32,4706.41,cancelled
3460,1196,3/9/2025 7:55,5384.14,processing
3461,3960,4/19/2025 13:35,1003.9,processing
3462,3146,1/8/2025 0:35,8107.47,cancelled
3463,4362,4/19/2025 13:41,4873.64,pending
3464,4818,6/23/2024 12:23,3255.12,pending
3465,1679,11/4/2024 20:16,3618.89,shipped
3466,1716,12/1/2024 21:49,7797.14,cancelled
3467,3592,4/16/2025 12:49,6934.13,delivered
3468,1835,7/27/2024 12:28,947.54,shipped
3469,2180,9/17/2024 10:21,10735.1,cancelled
3470,395,10/29/2024 18:22,4872.03,cancelled
3471,1374,7/23/2024 1:48,5139.83,cancelled
3472,1454,9/19/2024 21:32,269.28,pending
3473,4844,5/16/2024 19:36,2613.68,processing
3474,1100,9/17/2024 3:16,4582.36,delivered
3475,1762,10/18/2024 4:17,1962.52,shipped
3476,2811,11/19/2024 16:27,10075.7,pending
3477,2675,8/5/2024 17:06,6795.19,pending
3478,3719,9/30/2024 11:21,732.13,pending
3479,386,1/17/2025 13:50,9710.13,pending
3480,1410,6/13/2024 11:30,8203.8,delivered
3481,4391,6/12/2024 21:43,3600.81,pending
3482,1907,12/13/2024 1:45,3357.29,delivered
3483,4701,2/12/2025 19:11,5807.48,cancelled
3484,2695,6/1/2024 11:19,4109.75,processing
3485,2847,7/22/2024 22:53,492.15,shipped
3486,2263,4/8/2025 16:51,2875.8,pending
3487,3187,6/10/2024 3:12,6954.37,cancelled
3488,2012,6/1/2024 22:31,7197.74,delivered
3489,1310,4/20/2025 23:30,4039,delivered
3490,3107,4/17/2025 1:43,5237.09,pending
3491,1895,4/14/2025 2:12,1653.2,pending
3492,1471,6/8/2024 9:14,6288.56,cancelled
3493,1427,12/21/2024 13:48,7238.44,pending
3494,3628,5/29/2024 11:28,5276.16,processing
3495,537,9/4/2024 20:05,3258.55,pending
3496,882,5/12/2024 15:59,7702.8,processing
3497,4634,5/17/2024 12:45,548.8,pending
3498,1910,6/8/2024 5:18,584.82,delivered
3499,483,10/10/2024 12:38,2995.42,processing
3500,2412,4/2/2025 5:38,1369.6,delivered
3501,1040,5/15/2024 9:49,463.01,cancelled
3502,2050,10/12/2024 22:29,4718.09,shipped
3503,1124,7/21/2024 0:28,8320.96,shipped
3504,2903,9/18/2024 18:32,1653.77,delivered
3505,1289,12/28/2024 4:00,4778.8,processing
3506,1669,5/14/2024 21:11,2644.8,pending
3507,1754,1/27/2025 18:30,9791.64,processing
3508,2218,1/17/2025 1:33,9457.85,delivered
3509,4875,5/13/2024 19:00,3795.68,delivered
3510,4454,10/25/2024 6:32,3183.42,shipped
3511,1173,11/22/2024 6:22,7935.5,shipped
3512,2698,3/22/2025 8:01,2937.63,pending
3513,2139,9/28/2024 19:47,4665.64,processing
3514,4688,3/25/2025 7:10,6273.15,cancelled
3515,4062,2/15/2025 2:24,6594.56,cancelled
3516,282,8/6/2024 9:05,1358.94,processing
3517,395,12/3/2024 12:15,3631.92,cancelled
3518,3267,8/30/2024 2:19,7540.25,pending
3519,592,9/29/2024 17:39,118.76,delivered
3520,3854,2/18/2025 20:28,6633.41,processing
3521,4856,3/27/2025 18:12,3400.12,processing
3522,1530,9/13/2024 22:15,756.3,pending
3523,4977,4/30/2025 14:52,30.93,processing
3524,3170,1/28/2025 23:43,3234.7,processing
3525,2350,5/28/2024 20:55,9041.96,pending
3526,2722,3/10/2025 19:15,2639.88,cancelled
3527,3274,11/16/2024 15:13,2967.78,pending
3528,1552,4/11/2025 0:16,2937.82,processing
3529,1833,5/14/2024 12:21,261.99,processing
3530,1567,7/12/2024 21:13,851.55,shipped
3531,961,5/4/2025 3:07,1183.37,pending
3532,2955,9/26/2024 9:51,5294.81,cancelled
3533,4719,9/12/2024 6:57,2252.31,delivered
3534,3115,12/14/2024 14:39,3715.32,delivered
3535,4577,4/8/2025 9:09,4614.53,shipped
3536,1814,11/22/2024 0:29,922.1,shipped
3537,3953,2/2/2025 3:26,3201.68,delivered
3538,1398,5/25/2024 1:29,1958.84,pending
3539,2192,11/17/2024 16:39,10860.1,cancelled
