id,product_id,quantity,movement_type,movement_date
8199,265,2,sale,5/30/2024 3:19
8200,265,4,sale,1/11/2025 8:23
8201,265,5,sale,7/28/2024 7:21
8202,265,3,sale,9/27/2024 16:19
8203,266,563,purchase,11/13/2024 8:28
8204,266,2,sale,2/13/2025 4:02
8205,266,3,sale,9/11/2024 12:57
8206,266,5,sale,7/25/2024 18:46
8207,266,5,sale,7/30/2024 21:01
8208,266,2,sale,12/25/2024 7:36
8209,266,3,sale,12/8/2024 11:48
8210,266,1,sale,8/25/2024 1:54
8211,266,1,sale,8/9/2024 10:06
8212,266,2,sale,2/21/2025 7:41
8213,266,2,sale,3/23/2025 8:35
8214,266,1,sale,12/10/2024 4:41
8215,266,1,sale,8/18/2024 19:34
8216,266,5,sale,8/13/2024 2:16
8217,266,4,sale,8/3/2024 4:38
8218,266,5,sale,5/2/2025 1:30
8219,266,1,sale,12/17/2024 9:11
8220,266,5,sale,2/4/2025 5:57
8221,266,5,sale,3/16/2025 15:45
8222,266,5,sale,2/15/2025 19:41
8223,266,2,sale,8/5/2024 0:59
8224,266,3,sale,10/4/2024 14:18
8225,266,3,sale,6/13/2024 19:32
8226,267,626,purchase,10/20/2024 6:55
8227,267,4,sale,1/28/2025 11:31
8228,267,1,sale,5/22/2024 12:21
8229,267,1,sale,8/27/2024 12:17
8230,267,1,sale,6/30/2024 14:42
8231,267,5,sale,3/15/2025 2:23
8232,267,2,sale,9/12/2024 15:24
8233,267,3,sale,6/15/2024 23:29
8234,267,1,sale,12/17/2024 21:51
8235,267,1,sale,1/29/2025 22:42
8236,267,3,sale,4/7/2025 18:17
8237,267,1,sale,7/26/2024 21:01
8238,267,5,sale,9/9/2024 4:01
8239,267,4,sale,7/27/2024 9:21
8240,267,3,sale,5/13/2024 5:29
8241,267,4,sale,12/30/2024 18:54
8242,267,4,sale,5/15/2024 3:54
8243,267,2,sale,9/30/2024 7:05
8244,267,1,sale,7/2/2024 22:02
8245,267,4,sale,8/1/2024 15:06
8246,267,1,sale,12/25/2024 21:04
8247,267,5,sale,5/19/2024 11:15
8248,267,5,sale,3/16/2025 4:36
8249,267,3,sale,6/16/2024 2:31
8250,267,4,sale,4/24/2025 11:37
8251,267,1,sale,4/7/2025 12:26
8252,267,1,sale,9/12/2024 22:33
8253,267,2,sale,5/19/2024 2:00
8254,267,3,sale,12/26/2024 8:47
8255,267,4,sale,1/14/2025 8:16
8256,267,5,sale,12/30/2024 19:37
8257,267,2,sale,5/12/2024 1:25
8258,267,2,sale,3/17/2025 17:13
8259,267,3,sale,5/5/2024 16:25
8260,267,5,sale,3/14/2025 16:03
8261,267,3,sale,7/4/2024 2:26
8262,267,2,sale,7/10/2024 0:12
8263,268,562,purchase,2/1/2025 19:11
8264,268,4,sale,10/27/2024 4:38
8265,268,1,sale,10/31/2024 2:33
8266,268,5,sale,6/12/2024 0:00
8267,268,4,sale,6/27/2024 19:54
8268,268,1,sale,1/14/2025 5:31
8269,268,4,sale,10/8/2024 5:25
8270,268,3,sale,1/16/2025 12:47
8271,268,1,sale,5/23/2024 13:27
8272,268,4,sale,12/12/2024 8:35
8273,268,3,sale,4/7/2025 22:24
8274,268,2,sale,1/13/2025 15:15
8275,268,4,sale,12/22/2024 20:36
8276,268,1,sale,5/7/2024 2:06
8277,268,3,sale,9/29/2024 14:30
8278,268,4,sale,11/5/2024 7:38
8279,268,5,sale,7/11/2024 12:46
8280,268,4,sale,7/12/2024 12:12
8281,268,3,sale,5/20/2024 17:59
8282,268,5,sale,2/8/2025 23:05
8283,268,5,sale,10/22/2024 8:36
8284,268,4,sale,3/15/2025 4:48
8285,269,197,purchase,5/26/2024 23:12
8286,269,4,sale,11/1/2024 16:19
8287,269,2,sale,4/23/2025 13:45
8288,269,4,sale,7/10/2024 13:42
8289,269,2,sale,8/3/2024 0:27
8290,269,3,sale,3/24/2025 10:48
8291,269,4,sale,6/5/2024 4:06
8292,269,3,sale,8/26/2024 23:14
8293,269,4,sale,11/23/2024 10:18
8294,269,2,sale,5/15/2024 14:45
8295,269,4,sale,6/28/2024 19:23
8296,269,4,sale,7/14/2024 23:38
8297,269,2,sale,11/30/2024 0:36
8298,269,1,sale,2/23/2025 8:27
8299,269,5,sale,3/26/2025 21:31
8300,269,1,sale,10/23/2024 21:07
8301,269,4,sale,8/29/2024 2:23
8302,269,4,sale,9/19/2024 14:38
8303,269,4,sale,2/22/2025 7:58
8304,269,5,sale,2/25/2025 21:39
8305,269,2,sale,1/25/2025 10:12
8306,269,3,sale,2/6/2025 23:18
8307,269,2,sale,1/19/2025 5:54
8308,270,516,purchase,3/12/2025 1:58
8309,270,3,sale,4/5/2025 7:00
8310,270,5,sale,2/11/2025 5:44
8311,270,2,sale,1/20/2025 22:16
8312,270,1,sale,5/18/2024 12:49
8313,270,1,sale,1/27/2025 21:08
8314,270,3,sale,3/9/2025 14:54
8315,270,1,sale,5/11/2024 4:10
8316,270,3,sale,2/8/2025 19:34
8317,270,1,sale,4/10/2025 17:08
8318,270,3,sale,3/22/2025 8:01
8319,270,4,sale,10/3/2024 21:24
8320,270,2,sale,12/23/2024 15:58
8321,270,4,sale,11/5/2024 10:21
8322,270,1,sale,11/3/2024 0:35
8323,270,5,sale,12/25/2024 4:17
8324,270,1,sale,7/16/2024 16:02
8325,270,5,sale,2/21/2025 17:37
8326,270,1,sale,6/29/2024 14:00
8327,270,5,sale,12/4/2024 19:41
8328,270,5,sale,7/25/2024 0:02
8329,270,2,sale,10/24/2024 3:19
8330,270,5,sale,2/13/2025 5:06
8331,270,1,sale,4/15/2025 12:32
8332,270,5,sale,3/1/2025 6:54
8333,270,4,sale,8/7/2024 4:05
8334,271,423,purchase,7/29/2024 7:50
8335,271,5,sale,7/16/2024 12:28
8336,271,2,sale,8/1/2024 10:37
8337,271,3,sale,3/11/2025 18:40
8338,271,3,sale,11/13/2024 15:59
8339,271,5,sale,3/14/2025 0:44
8340,271,1,sale,3/19/2025 22:55
8341,271,5,sale,3/3/2025 6:38
8342,271,5,sale,8/31/2024 5:21
8343,271,5,sale,10/31/2024 0:56
8344,271,1,sale,7/18/2024 14:08
8345,271,3,sale,4/22/2025 20:41
8346,271,5,sale,11/23/2024 0:25
8347,271,5,sale,8/11/2024 2:44
8348,271,2,sale,3/4/2025 15:59
8349,271,1,sale,4/16/2025 16:35
8350,271,1,sale,7/12/2024 1:33
8351,271,4,sale,6/21/2024 17:34
8352,271,4,sale,7/20/2024 15:48
8353,271,2,sale,6/23/2024 14:06
8354,271,1,sale,1/30/2025 8:30
8355,271,3,sale,4/20/2025 13:02
8356,271,2,sale,1/17/2025 17:14
8357,271,3,sale,12/9/2024 11:42
8358,271,1,sale,12/13/2024 18:37
8359,271,2,sale,12/15/2024 4:43
8360,271,2,sale,9/9/2024 4:19
8361,271,1,sale,11/22/2024 0:17
8362,272,876,purchase,10/24/2024 18:59
8363,272,3,sale,5/30/2024 20:16
8364,272,1,sale,5/5/2024 12:15
8365,272,5,sale,9/8/2024 15:16
8366,272,5,sale,4/10/2025 17:24
8367,272,1,sale,9/28/2024 23:28
8368,272,5,sale,10/4/2024 22:17
8369,272,1,sale,5/13/2024 22:20
8370,272,1,sale,6/17/2024 19:15
8371,272,1,sale,3/12/2025 10:25
8372,272,4,sale,11/28/2024 1:59
8373,272,2,sale,10/22/2024 7:05
8374,272,3,sale,11/9/2024 19:41
8375,272,3,sale,10/15/2024 15:32
8376,272,5,sale,1/18/2025 23:02
8377,272,5,sale,12/1/2024 3:48
8378,272,2,sale,10/6/2024 13:38
8379,272,1,sale,5/30/2024 6:33
8380,272,3,sale,7/14/2024 7:42
8381,272,1,sale,3/21/2025 16:47
8382,272,5,sale,6/6/2024 22:52
8383,272,4,sale,2/14/2025 7:23
8384,272,4,sale,10/14/2024 12:47
8385,272,5,sale,1/14/2025 10:43
8386,272,3,sale,10/26/2024 2:26
8387,272,3,sale,2/12/2025 19:11
8388,272,2,sale,7/4/2024 12:44
8389,272,5,sale,12/19/2024 13:32
8390,272,4,sale,5/1/2025 15:41
8391,272,5,sale,8/6/2024 5:45
8392,272,3,sale,4/2/2025 2:25
8393,272,5,sale,6/14/2024 1:36
8394,273,400,purchase,7/9/2024 22:51
8395,273,5,sale,1/14/2025 16:30
8396,273,3,sale,8/30/2024 7:46
8397,273,2,sale,8/28/2024 4:29
8398,273,3,sale,6/22/2024 6:31
8399,273,3,sale,9/1/2024 3:31
8400,273,5,sale,6/2/2024 4:11
8401,273,3,sale,11/29/2024 1:19
8402,273,2,sale,2/3/2025 8:32
8403,273,3,sale,9/14/2024 19:19
8404,273,3,sale,10/4/2024 5:59
8405,273,1,sale,1/25/2025 15:06
8406,273,1,sale,11/16/2024 15:13
8407,273,2,sale,10/19/2024 17:11
8408,273,3,sale,4/29/2025 12:42
8409,273,4,sale,4/29/2025 0:51
8410,273,4,sale,6/17/2024 1:18
8411,273,3,sale,2/11/2025 5:49
8412,273,5,sale,9/22/2024 12:47
8413,273,3,sale,8/18/2024 15:01
8414,273,5,sale,6/19/2024 2:26
8415,273,4,sale,1/1/2025 13:22
8416,273,1,sale,11/18/2024 4:31
8417,273,4,sale,5/25/2024 1:44
8418,273,5,sale,2/26/2025 4:38
8419,273,2,sale,3/26/2025 8:46
8420,273,5,sale,9/7/2024 5:03
8421,273,1,sale,10/2/2024 5:08
8422,273,1,sale,11/17/2024 17:24
8423,273,4,sale,10/25/2024 4:28
8424,273,4,sale,11/26/2024 9:52
8425,273,3,sale,11/27/2024 5:20
8426,273,2,sale,11/30/2024 22:45
8427,274,621,purchase,3/13/2025 18:31
8428,274,1,sale,6/7/2024 14:29
8429,274,2,sale,8/13/2024 19:56
8430,274,4,sale,1/19/2025 5:02
8431,274,2,sale,1/6/2025 23:36
8432,274,2,sale,2/1/2025 2:31
8433,274,1,sale,8/21/2024 7:06
8434,274,4,sale,5/12/2024 12:08
8435,274,4,sale,7/20/2024 8:02
8436,274,1,sale,9/23/2024 2:12
8437,274,3,sale,1/17/2025 4:43
8438,274,5,sale,1/26/2025 7:36
8439,274,3,sale,1/27/2025 1:36
8440,274,4,sale,5/3/2025 12:22
8441,274,1,sale,3/22/2025 7:32
8442,274,2,sale,10/10/2024 23:10
8443,274,2,sale,12/23/2024 0:23
8444,274,1,sale,8/8/2024 13:14
8445,274,3,sale,2/14/2025 17:05
8446,274,5,sale,3/16/2025 15:32
8447,274,5,sale,10/12/2024 4:52
8448,274,1,sale,12/11/2024 18:45
8449,274,3,sale,12/5/2024 9:48
8450,274,2,sale,12/5/2024 9:48
8451,274,2,sale,8/12/2024 17:09
8452,274,3,sale,12/21/2024 9:20
8453,274,5,sale,12/8/2024 22:36
8454,274,3,sale,5/3/2025 4:28
8455,274,4,sale,7/2/2024 20:19
8456,275,581,purchase,8/17/2024 17:22
8457,275,2,sale,9/1/2024 1:58
8458,275,5,sale,12/4/2024 5:35
8459,275,3,sale,5/10/2024 17:51
8460,275,4,sale,9/16/2024 9:24
8461,275,3,sale,12/27/2024 18:06
8462,275,4,sale,6/15/2024 23:29
8463,275,4,sale,9/23/2024 15:54
8464,275,5,sale,5/26/2024 9:56
8465,275,2,sale,4/19/2025 6:16
8466,275,1,sale,8/15/2024 20:11
8467,275,5,sale,5/22/2024 17:40
8468,275,2,sale,8/22/2024 15:18
8469,275,4,sale,11/16/2024 9:24
8470,275,1,sale,4/16/2025 11:13
8471,275,4,sale,6/5/2024 0:07
8472,275,3,sale,5/21/2024 17:08
8473,275,2,sale,1/17/2025 3:43
8474,275,4,sale,10/23/2024 12:56
8475,275,4,sale,7/8/2024 23:33
8476,275,1,sale,10/7/2024 17:15
8477,275,2,sale,7/20/2024 15:48
8478,275,5,sale,9/27/2024 14:39
8479,275,3,sale,11/25/2024 8:02
8480,275,3,sale,5/24/2024 19:53
8481,275,4,sale,3/11/2025 0:47
8482,275,5,sale,12/17/2024 22:16
8483,275,1,sale,11/7/2024 13:04
8484,275,4,sale,1/29/2025 13:24
8485,275,5,sale,3/14/2025 18:39
8486,276,440,purchase,2/11/2025 22:52
8487,276,4,sale,3/1/2025 1:47
8488,276,2,sale,11/12/2024 20:08
8489,276,3,sale,7/12/2024 8:10
8490,276,2,sale,5/27/2024 7:02
8491,276,3,sale,7/29/2024 18:54
8492,276,1,sale,2/26/2025 23:52
8493,276,4,sale,11/23/2024 17:53
8494,276,2,sale,3/28/2025 1:40
8495,276,4,sale,12/23/2024 11:46
8496,276,1,sale,5/15/2024 20:46
8497,276,1,sale,4/26/2025 12:08
8498,276,4,sale,11/16/2024 1:20
8499,276,2,sale,7/8/2024 17:54
8500,276,2,sale,12/6/2024 11:49
8501,276,2,sale,4/9/2025 11:15
8502,276,5,sale,9/4/2024 12:19
8503,276,5,sale,4/17/2025 3:17
8504,276,4,sale,8/18/2024 16:32
8505,276,1,sale,11/27/2024 5:53
8506,276,4,sale,4/8/2025 5:29
8507,276,5,sale,4/4/2025 0:07
8508,276,5,sale,12/8/2024 1:15
8509,276,5,sale,6/30/2024 17:37
8510,276,3,sale,7/23/2024 5:59
8511,276,1,sale,10/22/2024 0:25
8512,276,4,sale,3/1/2025 13:34
8513,276,5,sale,12/2/2024 7:52
8514,276,3,sale,3/28/2025 5:38
8515,276,5,sale,1/5/2025 6:58
8516,276,1,sale,2/13/2025 15:53
8517,276,2,sale,6/7/2024 4:23
8518,276,3,sale,4/11/2025 0:01
8519,276,2,sale,3/27/2025 8:20
8520,277,943,purchase,5/24/2024 6:13
8521,277,1,sale,5/19/2024 19:59
8522,277,1,sale,9/11/2024 0:34
8523,277,5,sale,7/28/2024 2:13
8524,277,3,sale,11/19/2024 23:24
8525,277,3,sale,12/6/2024 15:00
8526,277,5,sale,12/4/2024 20:54
8527,277,4,sale,7/13/2024 12:57
8528,277,4,sale,12/31/2024 12:56
8529,277,5,sale,2/4/2025 8:22
8530,277,1,sale,7/14/2024 0:04
8531,277,2,sale,8/20/2024 7:51
8532,277,4,sale,11/28/2024 1:59
8533,277,2,sale,8/8/2024 3:25
8534,277,5,sale,2/7/2025 14:53
8535,277,5,sale,6/2/2024 12:44
8536,277,3,sale,11/7/2024 1:49
8537,277,5,sale,7/26/2024 6:15
8538,277,3,sale,1/15/2025 14:50
8539,277,3,sale,8/19/2024 15:10
8540,277,2,sale,6/19/2024 20:28
8541,277,1,sale,9/20/2024 17:49
8542,277,2,sale,12/8/2024 8:45
8543,277,3,sale,8/27/2024 5:42
8544,277,3,sale,3/24/2025 20:22
8545,277,4,sale,12/26/2024 10:15
8546,277,1,sale,8/3/2024 15:47
8547,277,4,sale,3/27/2025 9:07
8548,277,5,sale,7/19/2024 19:21
8549,277,1,sale,9/9/2024 17:50
8550,278,526,purchase,4/5/2025 3:36
8551,278,5,sale,12/29/2024 14:14
8552,278,1,sale,9/17/2024 19:04
8553,278,2,sale,9/30/2024 0:19
8554,278,5,sale,6/13/2024 20:01
8555,278,5,sale,9/9/2024 21:05
8556,278,3,sale,12/26/2024 2:34
8557,278,5,sale,9/26/2024 11:28
8558,278,3,sale,6/29/2024 4:43
8559,278,2,sale,12/13/2024 15:39
8560,278,4,sale,7/14/2024 1:18
8561,278,5,sale,6/11/2024 6:27
8562,278,2,sale,4/23/2025 4:48
8563,278,3,sale,4/12/2025 2:22
8564,278,5,sale,3/28/2025 5:35
8565,278,5,sale,5/13/2024 4:35
8566,278,4,sale,7/28/2024 17:05
8567,278,2,sale,1/9/2025 22:38
8568,278,5,sale,7/13/2024 22:28
8569,278,2,sale,3/11/2025 14:24
8570,278,3,sale,9/9/2024 19:45
8571,278,5,sale,5/31/2024 20:53
8572,278,4,sale,9/11/2024 8:42
8573,278,4,sale,12/22/2024 17:18
8574,278,5,sale,6/30/2024 23:54
8575,278,1,sale,2/5/2025 20:12
8576,278,1,sale,10/24/2024 10:58
8577,278,2,sale,4/4/2025 2:58
8578,278,2,sale,9/4/2024 0:25
8579,278,1,sale,1/25/2025 18:00
8580,278,1,sale,2/22/2025 2:09
8581,278,4,sale,5/26/2024 20:41
8582,278,5,sale,7/5/2024 2:13
8583,279,644,purchase,1/2/2025 15:07
8584,279,2,sale,12/10/2024 13:14
8585,279,3,sale,4/12/2025 3:30
8586,279,5,sale,6/15/2024 23:53
8587,279,4,sale,10/30/2024 23:16
8588,279,2,sale,4/3/2025 5:23
8589,279,3,sale,7/21/2024 9:10
8590,279,3,sale,7/7/2024 3:26
8591,279,4,sale,12/1/2024 3:48
8592,279,4,sale,9/6/2024 14:42
8593,279,4,sale,1/19/2025 20:51
8594,279,1,sale,6/1/2024 20:25
8595,279,3,sale,3/7/2025 13:36
8596,279,5,sale,7/30/2024 11:33
8597,279,4,sale,8/13/2024 6:18
8598,279,4,sale,12/29/2024 2:00
8599,279,1,sale,12/15/2024 12:49
8600,279,1,sale,7/4/2024 19:06
8601,279,5,sale,7/22/2024 18:34
8602,279,1,sale,4/8/2025 7:46
8603,279,3,sale,1/8/2025 19:15
8604,279,3,sale,6/20/2024 7:35
8605,279,1,sale,12/19/2024 7:32
8606,279,4,sale,3/25/2025 10:17
8607,279,2,sale,12/11/2024 10:37
8608,279,4,sale,7/20/2024 15:48
8609,279,2,sale,12/29/2024 15:53
8610,279,3,sale,4/12/2025 2:28
8611,279,2,sale,11/11/2024 5:50
8612,279,4,sale,11/13/2024 19:57
8613,279,4,sale,5/4/2025 21:33
8614,279,1,sale,10/29/2024 7:00
8615,279,4,sale,9/14/2024 2:24
8616,279,2,sale,12/1/2024 7:01
8617,279,5,sale,3/8/2025 6:33
8618,280,861,purchase,3/20/2025 11:04
8619,280,1,sale,7/1/2024 17:30
8620,280,1,sale,4/13/2025 10:41
8621,280,1,sale,5/7/2024 23:53
8622,280,1,sale,5/7/2024 15:23
8623,280,2,sale,6/20/2024 12:57
8624,280,1,sale,6/13/2024 3:13
8625,280,1,sale,1/7/2025 0:59
8626,280,5,sale,3/28/2025 1:40
8627,280,3,sale,4/17/2025 19:40
8628,280,1,sale,1/26/2025 0:14
8629,280,1,sale,12/16/2024 10:22
8630,280,1,sale,10/31/2024 12:51
8631,280,3,sale,10/14/2024 14:04
8632,280,2,sale,11/16/2024 9:24
8633,280,3,sale,3/2/2025 19:44
8634,280,4,sale,5/19/2024 12:03
8635,280,1,sale,9/30/2024 2:44
8636,280,3,sale,9/15/2024 7:46
8637,280,2,sale,5/30/2024 21:45
8638,280,3,sale,2/26/2025 2:23
8639,280,4,sale,12/15/2024 12:49
8640,280,5,sale,5/2/2025 1:30
8641,280,4,sale,12/21/2024 9:38
8642,280,5,sale,4/18/2025 20:20
8643,280,4,sale,10/11/2024 16:40
8644,280,3,sale,9/30/2024 22:16
8645,280,5,sale,5/24/2024 16:27
8646,280,2,sale,9/10/2024 23:50
8647,280,1,sale,5/25/2024 1:44
8648,280,1,sale,2/15/2025 19:41
8649,280,2,sale,2/28/2025 2:27
8650,280,3,sale,12/18/2024 1:55
8651,280,5,sale,3/27/2025 8:20
8652,280,2,sale,8/26/2024 12:57
8653,281,799,purchase,7/29/2024 0:03
8654,281,5,sale,9/18/2024 16:03
8655,281,1,sale,8/27/2024 3:23
8656,281,4,sale,4/15/2025 4:54
8657,281,3,sale,5/17/2024 11:39
8658,281,4,sale,8/19/2024 19:07
8659,281,5,sale,5/10/2024 17:51
8660,281,1,sale,5/8/2024 19:11
8661,281,2,sale,5/2/2025 15:58
8662,281,4,sale,7/21/2024 22:40
8663,281,5,sale,5/23/2024 19:38
8664,281,4,sale,1/16/2025 12:53
8665,281,4,sale,6/23/2024 12:23
8666,281,4,sale,12/17/2024 16:26
8667,281,2,sale,1/24/2025 10:35
8668,281,1,sale,1/20/2025 0:18
8669,281,3,sale,2/9/2025 22:05
8670,281,2,sale,10/26/2024 18:29
8671,281,2,sale,8/10/2024 9:26
8672,281,2,sale,5/25/2024 14:04
8673,281,2,sale,7/28/2024 4:03
8674,281,4,sale,6/22/2024 4:27
8675,281,3,sale,2/5/2025 17:55
8676,281,1,sale,1/27/2025 1:27
8677,281,1,sale,12/18/2024 6:54
8678,281,5,sale,1/19/2025 15:28
8679,281,1,sale,4/29/2025 8:18
8680,281,3,sale,4/25/2025 13:40
8681,281,2,sale,5/3/2025 8:03
8682,281,2,sale,12/8/2024 22:24
8683,281,5,sale,3/26/2025 10:08
8684,281,1,sale,7/23/2024 20:39
8685,281,5,sale,9/4/2024 0:25
8686,281,1,sale,12/12/2024 10:19
8687,281,5,sale,4/28/2025 22:31
8688,281,3,sale,1/15/2025 21:42
8689,281,1,sale,9/19/2024 5:51
8690,282,322,purchase,1/1/2025 21:52
8691,282,4,sale,9/25/2024 20:40
8692,282,2,sale,1/19/2025 16:27
8693,282,3,sale,10/22/2024 14:08
8694,282,1,sale,9/29/2024 3:33
8695,282,1,sale,6/10/2024 0:18
8696,282,2,sale,3/8/2025 9:36
8697,282,3,sale,5/1/2025 23:20
8698,282,1,sale,11/21/2024 10:40
8699,282,1,sale,10/23/2024 5:57
8700,282,3,sale,2/12/2025 13:55
8701,282,1,sale,3/18/2025 12:38
8702,282,1,sale,5/17/2024 22:37
8703,282,4,sale,3/3/2025 2:04
8704,282,4,sale,3/14/2025 12:04
8705,282,4,sale,8/3/2024 15:43
8706,282,3,sale,10/29/2024 20:26
8707,282,3,sale,9/19/2024 2:33
8708,282,4,sale,4/9/2025 9:58
8709,282,5,sale,5/1/2025 0:25
8710,282,5,sale,7/29/2024 7:57
8711,282,3,sale,11/27/2024 23:10
8712,282,5,sale,1/18/2025 13:56
8713,282,5,sale,9/9/2024 1:09
8714,282,3,sale,2/3/2025 19:13
8715,282,4,sale,9/15/2024 7:57
8716,282,1,sale,9/3/2024 18:30
8717,282,2,sale,12/1/2024 8:28
8718,282,2,sale,9/7/2024 7:23
8719,282,2,sale,7/21/2024 9:44
8720,282,2,sale,8/24/2024 1:36
8721,282,4,sale,4/9/2025 18:31
8722,282,1,sale,6/28/2024 15:41
8723,282,1,sale,12/17/2024 5:15
8724,283,425,purchase,10/23/2024 8:17
8725,283,5,sale,7/21/2024 18:51
8726,283,5,sale,4/3/2025 11:26
8727,283,1,sale,9/23/2024 17:34
8728,283,4,sale,1/2/2025 9:42
8729,283,3,sale,4/30/2025 8:00
8730,283,5,sale,1/25/2025 15:42
8731,283,5,sale,2/4/2025 18:10
8732,283,5,sale,8/8/2024 17:14
8733,283,4,sale,7/7/2024 10:27
8734,283,1,sale,3/26/2025 19:09
8735,283,2,sale,11/2/2024 5:51
8736,283,5,sale,6/19/2024 20:26
8737,283,4,sale,2/10/2025 11:28
8738,283,2,sale,8/15/2024 20:11
8739,283,4,sale,4/16/2025 19:55
8740,283,4,sale,11/19/2024 16:27
8741,283,5,sale,3/26/2025 14:31
8742,283,1,sale,10/4/2024 6:22
8743,283,1,sale,6/15/2024 9:58
8744,283,2,sale,7/4/2024 8:33
8745,283,4,sale,11/28/2024 3:34
8746,283,5,sale,6/15/2024 15:58
8747,283,3,sale,7/1/2024 7:16
8748,283,2,sale,10/9/2024 0:31
8749,283,3,sale,9/21/2024 14:57
8750,283,1,sale,10/12/2024 7:13
8751,283,2,sale,6/10/2024 4:32
8752,283,3,sale,10/27/2024 14:53
8753,283,3,sale,2/15/2025 20:54
8754,283,1,sale,1/1/2025 23:57
8755,283,1,sale,7/12/2024 15:56
8756,283,2,sale,6/19/2024 21:30
8757,283,1,sale,6/4/2024 9:25
8758,283,1,sale,7/10/2024 19:08
8759,283,2,sale,5/8/2024 21:59
8760,283,5,sale,10/28/2024 4:58
8761,283,5,sale,11/23/2024 3:36
8762,283,4,sale,11/4/2024 3:25
8763,283,1,sale,3/5/2025 10:42
8764,284,967,purchase,5/26/2024 13:26
8765,284,3,sale,1/27/2025 23:57
8766,284,4,sale,8/6/2024 19:21
8767,284,4,sale,10/12/2024 14:10
8768,284,1,sale,11/21/2024 8:39
8769,284,2,sale,6/25/2024 8:48
8770,284,4,sale,4/26/2025 10:09
8771,284,2,sale,11/13/2024 15:59
8772,284,4,sale,3/1/2025 18:27
8773,284,2,sale,10/23/2024 20:46
8774,284,3,sale,11/18/2024 20:27
8775,284,4,sale,2/18/2025 20:28
8776,284,4,sale,3/12/2025 3:45
8777,284,1,sale,9/22/2024 9:26
8778,284,3,sale,1/19/2025 20:51
8779,284,4,sale,8/18/2024 19:34
8780,284,4,sale,5/30/2024 20:06
8781,284,2,sale,5/3/2025 1:15
8782,284,1,sale,3/23/2025 13:18
8783,284,2,sale,5/24/2024 20:05
8784,284,2,sale,12/21/2024 14:11
8785,284,2,sale,2/25/2025 21:54
8786,284,2,sale,7/18/2024 6:08
8787,284,3,sale,1/27/2025 17:25
8788,284,4,sale,12/29/2024 5:52
8789,285,395,purchase,1/2/2025 6:28
8790,285,5,sale,5/3/2025 12:08
8791,285,2,sale,9/28/2024 6:38
8792,285,4,sale,6/7/2024 13:49
8793,285,1,sale,7/2/2024 13:36
8794,285,5,sale,10/30/2024 23:16
8795,285,2,sale,1/15/2025 22:02
8796,285,5,sale,2/1/2025 12:23
8797,285,3,sale,4/15/2025 3:33
8798,285,4,sale,9/26/2024 15:27
8799,285,4,sale,7/29/2024 21:58
8800,285,5,sale,8/15/2024 21:28
8801,285,2,sale,12/18/2024 3:04
8802,285,4,sale,10/26/2024 18:53
8803,285,4,sale,11/3/2024 13:29
8804,285,4,sale,5/27/2024 8:07
8805,285,4,sale,8/5/2024 12:44
8806,285,1,sale,2/12/2025 11:04
8807,285,3,sale,9/16/2024 20:11
8808,285,5,sale,6/5/2024 11:33
8809,285,4,sale,7/31/2024 20:37
8810,285,3,sale,8/15/2024 10:03
8811,285,4,sale,3/28/2025 23:30
8812,285,5,sale,8/9/2024 2:29
8813,285,5,sale,5/26/2024 15:27
8814,285,2,sale,6/24/2024 7:25
8815,285,3,sale,2/15/2025 11:46
8816,285,2,sale,10/15/2024 5:37
8817,286,355,purchase,11/23/2024 20:58
8818,286,4,sale,10/17/2024 11:46
8819,286,1,sale,11/25/2024 4:03
8820,286,4,sale,8/9/2024 13:14
8821,286,4,sale,4/9/2025 6:07
8822,286,2,sale,5/10/2024 11:49
8823,286,2,sale,5/14/2024 3:19
8824,286,5,sale,7/5/2024 18:38
8825,286,1,sale,1/28/2025 14:59
8826,286,5,sale,11/27/2024 13:09
8827,286,5,sale,8/15/2024 5:05
8828,286,1,sale,10/21/2024 17:02
8829,286,4,sale,8/11/2024 1:06
8830,286,3,sale,4/12/2025 11:01
8831,286,3,sale,3/1/2025 13:55
8832,286,1,sale,7/1/2024 22:52
8833,286,5,sale,10/26/2024 18:29
8834,286,3,sale,8/31/2024 9:33
8835,286,3,sale,9/21/2024 9:15
8836,286,3,sale,8/3/2024 22:32
8837,286,4,sale,7/9/2024 17:26
8838,286,1,sale,5/2/2025 20:57
8839,286,2,sale,12/26/2024 10:36
8840,286,2,sale,4/21/2025 7:25
8841,286,3,sale,9/2/2024 14:13
8842,286,5,sale,9/28/2024 1:47
8843,286,2,sale,8/26/2024 13:22
8844,286,1,sale,11/16/2024 14:46
8845,286,3,sale,7/22/2024 1:48
8846,286,4,sale,12/13/2024 17:32
8847,286,1,sale,1/15/2025 21:10
8848,286,3,sale,5/6/2024 0:58
8849,286,1,sale,11/15/2024 17:04
8850,286,2,sale,1/7/2025 17:27
8851,286,4,sale,2/19/2025 23:23
8852,286,1,sale,5/24/2024 6:08
8853,286,2,sale,2/21/2025 23:28
8854,287,565,purchase,4/2/2025 10:22
8855,287,4,sale,8/13/2024 7:28
8856,287,2,sale,3/7/2025 4:31
8857,287,2,sale,2/11/2025 3:24
8858,287,2,sale,7/8/2024 18:56
8859,287,2,sale,1/23/2025 0:47
8860,287,1,sale,9/22/2024 0:06
8861,287,4,sale,1/28/2025 8:12
8862,287,4,sale,6/9/2024 13:04
